No,torch_tf_max_diff,torch_tf_mean_diff,torch_mindspore_max_diff,torch_mindspore_mean_diff,tf_mindspore_max_diff,tf_mindspore_mean_diff,avg_max_diff,avg_mean_diff,channels,model,fail_time
2400,0.000124216,1.16E-05,0.000122428,1.15E-05,1.81E-05,9.04E-07,8.83E-05,8.00E-06,0:1 1:1 2:2 3:1 4:1 5:2 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:3 to:6 operator:-1  from:4 to:5 operator:4  from:6 to:7 operator:-1  from:7 to:8 operator:2  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
2401,0.000106871,1.90E-05,0.000106633,1.93E-05,2.77E-05,3.10E-06,8.04E-05,1.38E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2402,1.20E-05,2.09E-06,1.21E-05,2.11E-06,9.66E-06,3.12E-07,1.13E-05,1.50E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2403,0.000726864,0.000125455,0.000703141,0.000125175,0.000315695,2.31E-05,0.0005819,9.12E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2404,2.85E-05,2.83E-06,2.86E-05,2.76E-06,1.23E-05,7.05E-07,2.31E-05,2.10E-06,0:1 1:1 2:1 3:1 4:2 5:1 6:1 7:1 8:2 ,from:0 to:1 operator:6  from:1 to:3 operator:-1  from:3 to:6 operator:-1  from:6 to:7 operator:9  from:6 to:8 operator:4  from:7 to:8 operator:9  from:8 to:4 operator:-1  from:4 to:5 operator:1  from:5 to:2 operator:-1  ,0
2405,0.000187159,3.54E-05,0.000184774,3.45E-05,5.56E-05,5.22E-06,0.000142495,2.50E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2406,0.000110865,1.53E-05,0.000104904,1.50E-05,2.53E-05,2.61E-06,8.03E-05,1.10E-05,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:6 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
2407,0.000104189,1.13E-05,0.000103235,1.12E-05,5.29E-05,1.80E-06,8.68E-05,8.12E-06,0:1 1:1 2:2 3:1 4:1 5:2 6:1 7:1 8:2 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:3  from:7 to:8 operator:13  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
2408,0.000133097,2.18E-05,0.000133634,2.17E-05,2.41E-05,1.95E-06,9.70E-05,1.52E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2409,0.000180006,1.95E-05,0.000215054,2.03E-05,5.27E-05,3.78E-06,0.00014925,1.45E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2410,0.000132322,9.40E-06,0.00011754,9.19E-06,3.43E-05,1.66E-06,9.47E-05,6.75E-06,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
2411,6.20E-05,4.47E-06,6.06E-05,4.35E-06,3.28E-05,1.36E-06,5.18E-05,3.39E-06,0:1 1:2 2:3 3:1 4:2 5:2 6:2 7:4 8:3 9:1 10:1 11:2 12:2 13:2 14:4 ,from:0 to:3 operator:-1  from:3 to:5 operator:9  from:3 to:9 operator:-1  from:9 to:10 operator:9  from:9 to:11 operator:4  from:10 to:11 operator:9  from:11 to:4 operator:-1  from:4 to:5 operator:1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:8 operator:9  from:6 to:12 operator:-1  from:12 to:13 operator:9  from:12 to:14 operator:4  from:13 to:14 operator:9  from:14 to:7 operator:-1  from:7 to:8 operator:1  from:8 to:2 operator:-1  ,0
2412,0.000820518,0.000132492,0.000913322,0.000129296,0.000205576,2.03E-05,0.000646472,9.40E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2413,0.001368363,0.000155575,0.001395866,0.000155879,0.000327304,2.18E-05,0.001030511,0.000111077,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2414,7.41E-05,9.00E-06,7.46E-05,8.83E-06,1.04E-05,7.22E-07,5.31E-05,6.18E-06,0:1 1:1 2:3 3:1 4:1 5:2 6:1 7:1 8:1 9:1 10:1 11:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:6 operator:-1  from:3 to:4 operator:6  from:3 to:9 operator:-1  from:4 to:5 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  from:9 to:10 operator:10  from:10 to:11 operator:-1  from:11 to:5 operator:-1  from:5 to:2 operator:-1  ,0
2415,0.000145435,1.56E-05,0.000144243,1.50E-05,4.17E-05,1.64E-06,0.000110467,1.07E-05,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:2 operator:-1  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2416,7.83E-05,1.77E-05,8.00E-05,1.79E-05,2.07E-05,2.04E-06,5.97E-05,1.25E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:9  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2417,0.000144359,2.08E-05,0.000145748,2.08E-05,2.75E-05,1.79E-06,0.000105872,1.45E-05,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:2 operator:10  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2418,0.001159668,0.000169457,0.001205772,0.000172709,0.000369132,2.64E-05,0.000911524,0.000122846,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2419,2.10E-05,3.50E-06,2.03E-05,3.43E-06,1.68E-05,1.07E-06,1.94E-05,2.67E-06,0:1 1:1 2:2 3:1 4:2 5:1 6:1 7:1 8:2 ,from:0 to:2 operator:4  from:0 to:3 operator:-1  from:3 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:9  from:8 to:4 operator:-1  from:4 to:5 operator:1  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2420,8.75E-05,1.99E-05,8.57E-05,1.93E-05,2.07E-05,2.18E-06,6.47E-05,1.38E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2421,0.000109673,2.12E-05,0.000112057,2.11E-05,3.67E-05,4.27E-06,8.61E-05,1.55E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2422,7.51E-05,4.81E-06,6.03E-05,4.80E-06,3.48E-05,8.33E-07,5.67E-05,3.48E-06,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
2423,0.0001688,1.80E-05,0.000173092,1.71E-05,3.31E-05,1.89E-06,0.000125011,1.23E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2424,0.000148058,2.39E-05,0.000184298,2.49E-05,4.51E-05,3.62E-06,0.000125806,1.75E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2425,8.65E-05,7.72E-06,8.74E-05,7.85E-06,2.57E-05,8.78E-07,6.66E-05,5.48E-06,0:1 1:2 2:1 3:1 4:1 5:2 6:2 7:1 8:1 9:1 10:1 11:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:-1  from:4 to:5 operator:-1  from:9 to:10 operator:7  from:10 to:11 operator:8  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
2426,1.63E-05,3.17E-06,1.63E-05,3.16E-06,6.79E-06,3.65E-07,1.31E-05,2.23E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:6  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2427,4.22E-05,5.19E-06,4.72E-05,5.11E-06,2.48E-05,8.47E-07,3.81E-05,3.72E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:-1  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2428,4.19E-05,6.76E-06,3.74E-05,6.54E-06,1.49E-05,9.54E-07,3.14E-05,4.75E-06,0:1 1:1 2:1 3:1 4:2 5:1 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:9  from:8 to:4 operator:-1  from:4 to:5 operator:1  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2429,0.000151396,1.86E-05,0.000181913,1.95E-05,4.34E-05,3.38E-06,0.000125567,1.38E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2430,4.98E-05,3.82E-06,4.77E-05,3.79E-06,4.08E-05,2.41E-06,4.61E-05,3.34E-06,0:1 1:1 2:2 3:1 4:1 5:2 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:9  from:3 to:6 operator:-1  from:4 to:5 operator:-1  from:6 to:7 operator:7  from:7 to:8 operator:8  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
2431,8.80E-05,1.42E-05,9.26E-05,1.39E-05,2.57E-05,1.40E-06,6.88E-05,9.81E-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:2 operator:8  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2432,0.000155687,1.89E-05,0.000155091,1.83E-05,2.36E-05,2.28E-06,0.000111461,1.32E-05,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:2 operator:1  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2433,0.000185087,2.33E-05,0.000168473,2.23E-05,4.23E-05,4.23E-06,0.00013194,1.66E-05,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:6 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
2434,3.50E-05,6.75E-06,3.09E-05,6.76E-06,8.67E-06,5.28E-07,2.49E-05,4.68E-06,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:6 operator:-1  from:6 to:7 operator:10  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:2 operator:-1  ,0
2435,0.000104964,1.33E-05,0.000104919,1.36E-05,3.74E-05,2.39E-06,8.24E-05,9.78E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2436,0.000182152,2.14E-05,0.000181913,2.15E-05,2.86E-05,2.13E-06,0.000130892,1.50E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2437,0.000177145,1.93E-05,0.000178576,1.96E-05,5.38E-05,3.94E-06,0.000136495,1.43E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2438,4.67E-05,4.23E-06,4.76E-05,4.27E-06,8.52E-06,4.81E-07,3.43E-05,2.99E-06,0:1 1:2 2:1 3:1 4:1 5:2 6:2 7:1 8:1 9:1 10:1 11:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:3 to:9 operator:-1  from:4 to:5 operator:-1  from:9 to:10 operator:7  from:10 to:11 operator:8  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
2439,0.0001719,2.42E-05,0.000123262,2.37E-05,4.86E-05,5.60E-06,0.0001146,1.78E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2440,0.000177979,2.91E-05,0.000176787,2.92E-05,5.10E-05,3.85E-06,0.000135263,2.07E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2441,0.000143379,1.75E-05,0.000144988,1.84E-05,3.15E-05,4.02E-06,0.000106633,1.33E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2442,0.000155389,2.81E-05,0.000155687,2.59E-05,4.29E-05,5.12E-06,0.000117997,1.97E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2443,0.000215054,2.57E-05,0.000216961,2.50E-05,4.46E-05,4.09E-06,0.000158866,1.82E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2444,0.000130951,9.59E-06,0.000130534,9.20E-06,4.98E-05,3.54E-06,0.000103772,7.44E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2445,4.70E-05,4.80E-06,4.77E-05,4.70E-06,2.74E-05,8.12E-07,4.07E-05,3.44E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:-1  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2446,2.64E-05,5.44E-06,2.62E-05,5.44E-06,1.01E-05,7.35E-07,2.09E-05,3.87E-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:2 operator:7  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2447,0.000179291,3.10E-05,0.000177324,3.23E-05,5.58E-05,6.07E-06,0.000137468,2.31E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2448,0.000988886,0.000141147,0.000942223,0.000139505,0.000259221,1.48E-05,0.00073011,9.85E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2449,0.000143766,3.51E-05,0.000150025,3.45E-05,2.69E-05,4.37E-06,0.000106911,2.47E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2450,9.70E-05,1.02E-05,9.56E-05,1.03E-05,3.27E-05,1.58E-06,7.51E-05,7.37E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:6  from:5 to:2 operator:-1  ,0
2451,0.000248194,2.01E-05,0.000298738,2.13E-05,7.92E-05,5.43E-06,0.000208696,1.56E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2452,0.000158787,2.52E-05,0.000158072,2.28E-05,4.91E-05,5.75E-06,0.000121991,1.79E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2453,0.00013268,1.07E-05,0.000130177,1.03E-05,3.29E-05,1.50E-06,9.86E-05,7.53E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
2454,7.46E-05,1.27E-05,7.23E-05,1.26E-05,1.63E-05,1.61E-06,5.44E-05,8.97E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:5  from:5 to:2 operator:-1  ,0
2455,4.08E-05,4.91E-06,4.04E-05,5.02E-06,2.55E-05,9.96E-07,3.56E-05,3.64E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2456,3.59E-05,6.66E-06,3.55E-05,6.59E-06,6.50E-06,6.23E-07,2.60E-05,4.62E-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:2 operator:11  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2457,3.93E-05,9.01E-06,4.02E-05,9.24E-06,3.33E-05,2.55E-06,3.76E-05,6.94E-06,0:1 1:2 2:2 3:1 4:2 5:2 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:5 operator:9  from:3 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:9  from:8 to:4 operator:-1  from:4 to:5 operator:1  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2458,0.000163734,3.17E-05,0.000177681,3.20E-05,3.10E-05,3.17E-06,0.000124137,2.23E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2459,0.00012064,1.88E-05,0.000129461,2.00E-05,2.38E-05,2.68E-06,9.13E-05,1.38E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2460,0.000155449,1.24E-05,0.000156403,1.25E-05,2.22E-05,4.44E-07,0.000111341,8.47E-06,0:1 1:4 2:1 3:1 4:1 5:4 6:4 7:1 8:1 9:1 10:1 11:2 12:1 13:1 14:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:5  from:3 to:9 operator:-1  from:4 to:12 operator:-1  from:9 to:10 operator:-1  from:9 to:11 operator:3  from:10 to:11 operator:13  from:11 to:5 operator:-1  from:12 to:13 operator:-1  from:12 to:14 operator:3  from:13 to:14 operator:13  from:14 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
2461,1.55E-05,3.06E-06,1.93E-05,3.06E-06,7.27E-06,2.59E-07,1.40E-05,2.12E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:8  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2462,0.000123829,1.88E-05,0.000125378,1.88E-05,2.22E-05,2.35E-06,9.05E-05,1.33E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2463,6.79E-05,6.47E-06,6.79E-05,6.36E-06,1.87E-05,6.63E-07,5.15E-05,4.50E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:10  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2464,0.000269651,3.39E-05,0.00025034,3.46E-05,7.64E-05,6.18E-06,0.000198801,2.49E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2465,0.00011684,1.49E-05,0.000109039,1.48E-05,1.45E-05,1.13E-06,8.01E-05,1.03E-05,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:0 to:2 operator:2  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2466,0.001026213,0.0001301,0.00104779,0.000131155,0.00027962,1.84E-05,0.000784541,9.32E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2467,0.000412382,4.84E-05,0.000387862,4.78E-05,0.000134125,8.63E-06,0.000311457,3.49E-05,0:1 1:1 2:1 3:1 4:2 5:1 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:4  from:7 to:8 operator:9  from:8 to:4 operator:-1  from:4 to:5 operator:1  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
2468,0.000136614,1.30E-05,0.000126719,1.12E-05,6.39E-05,4.38E-06,0.000109076,9.54E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2469,0.000175715,1.36E-05,0.00013876,1.21E-05,4.98E-05,3.46E-06,0.000121435,9.72E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2470,0.000208706,1.60E-05,0.000219755,1.58E-05,1.49E-05,1.02E-06,0.000147787,1.09E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:1  from:5 to:2 operator:-1  ,0
2471,0.000106156,2.13E-05,0.000118315,2.12E-05,1.90E-05,2.57E-06,8.12E-05,1.50E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2472,0.00080806,0.000112566,0.000731908,0.000111734,0.000202507,1.53E-05,0.000580825,7.99E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2473,0.000135183,2.37E-05,0.000142574,2.48E-05,2.93E-05,3.33E-06,0.000102361,1.73E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2474,8.91E-05,1.97E-05,8.88E-05,2.01E-05,2.66E-05,2.74E-06,6.82E-05,1.42E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2475,0.000191689,2.18E-05,0.000148714,1.71E-05,0.000178754,1.44E-05,0.000173052,1.78E-05,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:4  from:1 to:3 operator:-1  from:3 to:4 operator:10  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2476,4.64E-05,4.07E-06,3.78E-05,4.05E-06,1.23E-05,6.11E-07,3.21E-05,2.91E-06,0:1 1:1 2:1 3:1 4:1 5:1 ,from:0 to:1 operator:7  from:1 to:3 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:4  from:5 to:2 operator:-1  ,0
2477,0.000121593,1.03E-05,0.0001297,1.07E-05,1.82E-05,1.31E-06,8.98E-05,7.43E-06,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:1 operator:4  from:0 to:3 operator:-1  from:1 to:6 operator:-1  from:3 to:4 operator:6  from:4 to:5 operator:-1  from:5 to:2 operator:-1  from:6 to:7 operator:6  from:7 to:8 operator:4  from:8 to:2 operator:-1  ,0
