1.2556711832682291e-05
0.00017674763997395834
6.16908073425293e-06
6.238619486490886e-05
4.299481709798177e-05
2.8967857360839844e-05
1.7484029134114582e-05
3.248453140258789e-06
1.0887781778971354e-05
1.1414289474487305e-05
0.00030242403348286945
0.00029285748799641925
