No,torch_tf_max_diff,torch_tf_mean_diff,torch_mindspore_max_diff,torch_mindspore_mean_diff,tf_mindspore_max_diff,tf_mindspore_mean_diff,avg_max_diff,avg_mean_diff,channels,model,fail_time
624,1.8715858e-05,2.8371621e-06,1.8119812e-05,2.7944388e-06,1.8239021e-05,1.3665078e-06,1.8358230590820312e-05,2.3327029339270666e-06,0:1 1:1 2:2 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:3 operator:-1  from:0 to:6 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  ,0
625,1.7903745e-05,3.1492555e-06,4.055444e-05,6.099394e-06,5.7779253e-05,8.8469305e-06,3.874581307172775e-05,6.031859811628237e-06,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  ,0
626,1.3828278e-05,1.3059984e-06,1.4424324e-05,3.9451646e-07,1.3709068e-05,1.3876387e-06,1.3987223307291666e-05,1.029384444943086e-06,0:1 1:1 2:1 ,from:0 to:1 operator:-1  from:1 to:2 operator:-1  ,0
627,0.0007059574,5.7976362e-05,7.4863434e-05,4.3987625e-06,0.0006644726,6.0376802e-05,0.0004817644755045573,4.091730806976557e-05,0:1 1:1 2:2 ,from:0 to:1 operator:-1  from:0 to:2 operator:12  from:1 to:2 operator:-1  ,0
628,0.00045108795,7.676557e-05,6.484985e-05,7.0471237e-06,0.0004646778,7.9011115e-05,0.0003268718719482422,5.427460322001328e-05,0:1 1:2 2:2 3:1 4:1 5:2 6:1 7:1 8:2 ,from:0 to:3 operator:-1  from:3 to:4 operator:8  from:4 to:6 operator:-1  from:6 to:7 operator:-1  from:6 to:8 operator:6  from:7 to:8 operator:-1  from:8 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:4  ,0
629,1.2516975e-05,3.1270617e-06,7.56979e-06,1.8254132e-06,1.3053417e-05,3.7468699e-06,1.1046727498372396e-05,2.8997816722646044e-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:-1  from:0 to:3 operator:-1  from:1 to:2 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
630,1.3828278e-05,1.3059984e-06,1.4424324e-05,3.9451646e-07,1.3709068e-05,1.3876387e-06,1.3987223307291666e-05,1.029384444943086e-06,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:3 operator:-1  from:3 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:-1  ,0
631,0.00067806244,5.8243375e-05,4.196167e-05,4.4095054e-06,0.0006568432,6.0804814e-05,0.0004589557647705078,4.115256403262416e-05,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 9:1 10:1 11:1 ,from:0 to:3 operator:-1  from:3 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:4 operator:-1  from:4 to:9 operator:-1  from:9 to:10 operator:-1  from:10 to:11 operator:-1  from:11 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:2 operator:-1  ,0
632,1.3828278e-05,1.3059984e-06,1.4424324e-05,3.9451646e-07,1.3709068e-05,1.3876387e-06,1.3987223307291666e-05,1.029384444943086e-06,0:1 1:1 2:1 3:1 4:1 5:1 6:1 7:1 8:1 ,from:0 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:1 operator:-1  from:1 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:2 operator:-1  ,0
633,1.2516975e-05,3.1270617e-06,7.56979e-06,1.8254132e-06,1.3053417e-05,3.7468699e-06,1.1046727498372396e-05,2.8997816722646044e-06,0:1 1:1 2:2 3:1 4:1 5:1 ,from:0 to:1 operator:-1  from:0 to:3 operator:-1  from:1 to:2 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:-1  from:5 to:2 operator:-1  ,0
