id,longest path,total edge,rate,total vertex
2317,11,15,0.733333333,15
2319,11,21,0.523809524,21
2325,11,15,0.733333333,15
2326,11,21,0.523809524,21
2327,11,21,0.523809524,21
2328,11,22,0.5,21
2330,11,21,0.523809524,21
2332,11,21,0.523809524,21
2333,11,21,0.523809524,21
2340,11,21,0.523809524,21
2343,11,21,0.523809524,21
2346,11,21,0.523809524,21
2347,11,21,0.523809524,21
2356,11,21,0.523809524,21
2360,11,22,0.5,21
2362,11,21,0.523809524,21
2369,11,21,0.523809524,21
2370,11,21,0.523809524,21
2372,11,21,0.523809524,21
2373,11,21,0.523809524,21
2375,11,21,0.523809524,21
2380,11,12,0.916666667,12
2381,11,29,0.379310345,27
2387,11,21,0.523809524,21
2388,11,21,0.523809524,21
2392,11,20,0.55,18
2393,11,21,0.523809524,21
2394,11,21,0.523809524,21
2396,11,21,0.523809524,21
2399,11,21,0.523809524,21
2401,11,21,0.523809524,21
2409,11,21,0.523809524,21
2415,11,21,0.523809524,21
2420,11,21,0.523809524,21
2421,11,21,0.523809524,21
2422,11,21,0.523809524,21
2455,11,21,0.523809524,21
2460,11,21,0.523809524,21
2461,10,18,0.555555556,18
2463,11,21,0.523809524,21
2465,11,21,0.523809524,21
2470,11,21,0.523809524,21
2471,11,21,0.523809524,21
2472,11,21,0.523809524,21
2475,11,15,0.733333333,15
2478,11,21,0.523809524,21
2480,11,21,0.523809524,21
2483,11,21,0.523809524,21
2487,11,15,0.733333333,15
2489,11,21,0.523809524,21
2491,11,21,0.523809524,21
2501,11,21,0.523809524,21
2502,11,21,0.523809524,21
2504,11,21,0.523809524,21
2505,11,21,0.523809524,21
2507,11,19,0.578947368,18
2512,11,21,0.523809524,21
2514,11,21,0.523809524,21
2515,11,15,0.733333333,15
2517,11,21,0.523809524,21
2525,11,21,0.523809524,21
2529,11,21,0.523809524,21
2540,11,21,0.523809524,21
2541,11,21,0.523809524,21
2543,11,15,0.733333333,15
2549,11,21,0.523809524,21
2556,11,21,0.523809524,21
2562,11,12,0.916666667,12
2563,11,21,0.523809524,21
2566,11,21,0.523809524,21
2567,11,21,0.523809524,21
2568,11,21,0.523809524,21
2571,11,21,0.523809524,21
2575,11,21,0.523809524,21
