nohup: ignoring input
2022-08-12 06:05:44.326703: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcudart.so.11.0'; dlerror: libcudart.so.11.0: cannot open shared object file: No such file or directory
2022-08-12 06:05:44.326746: I tensorflow/stream_executor/cuda/cudart_stub.cc:29] Ignore above cudart dlerror if you do not have a GPU set up on your machine.
2022-08-12 06:05:47.391181: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcuda.so.1'; dlerror: libcuda.so.1: cannot open shared object file: No such file or directory
2022-08-12 06:05:47.391226: W tensorflow/stream_executor/cuda/cuda_driver.cc:269] failed call to cuInit: UNKNOWN ERROR (303)
2022-08-12 06:05:47.391250: I tensorflow/stream_executor/cuda/cuda_diagnostics.cc:156] kernel driver does not appear to be running on this host (ubuntu): /proc/driver/nvidia/version does not exist
2022-08-12 06:05:47.391574: I tensorflow/core/platform/cpu_feature_guard.cc:142] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
random - 002519 :  2.0186106363932293e-05
random - 002520 :  2.0424524943033855e-05
random - 002521 :  2.5272369384765625e-05
random - 002522 :  3.3775965372721353e-06
random - 002523 :  1.430511474609375e-05
random - 002524 :  3.4968058268229164e-05
random - 002525 :  6.010135014851888e-06
random - 002526 :  1.9590059916178387e-05
random - 002527 :  2.2252400716145832e-05
random - 002528 :  2.5908152262369793e-05
random - 002529 :  1.9510587056477863e-05
random - 002530 :  3.28222910563151e-05
random - 002531 :  3.910064697265625e-05
random - 002532 :  1.7642974853515625e-05
random - 002533 :  9.278456370035807e-06
random - 002534 :  2.9246012369791668e-05
random - 002535 :  4.180272420247396e-05
random - 002536 :  1.609325408935547e-05
random - 002537 :  3.526608149210612e-06
random - 002538 :  1.33514404296875e-05
random - 002539 :  2.777576446533203e-05
random - 002540 :  1.9510587056477863e-05
random - 002541 :  2.6186307271321613e-05
random - 002542 :  3.3775965372721353e-06
random - 002543 :  3.6875406901041664e-05
random - 002544 :  4.5140584309895836e-05
random - 002545 :  2.6186307271321613e-05
random - 002546 :  6.854534149169922e-06
random - 002547 :  3.250439961751302e-05
random - 002548 :  2.1576881408691406e-05
random - 002549 :  1.712640126546224e-05
random - 002550 :  2.5431315104166668e-05
random - 002551 :  4.430611928304036e-06
random - 002552 :  1.3232231140136719e-05
random - 002553 :  2.4398167928059895e-05
random - 002554 :  9.591380755106608e-06
random - 002555 :  1.6768773396809895e-05
random - 002556 :  3.62396240234375e-05
random - 002557 :  1.4702479044596354e-05
random - 002558 :  3.8782755533854164e-05
random - 002559 :  2.5391578674316406e-05
random - 002560 :  2.2490819295247395e-05
random - 002561 :  2.173582712809245e-05
random - 002562 :  1.915295918782552e-05
random - 002563 :  1.994768778483073e-05
random - 002564 :  5.225340525309245e-06
random - 002565 :  4.8955281575520836e-05
random - 002566 :  1.7285346984863281e-06
random - 002567 :  3.8782755533854164e-05
random - 002568 :  3.4769376118977866e-06
random - 002569 :  2.4636586507161457e-05
random - 002570 :  2.662340799967448e-05
random - 002571 :  1.2914339701334635e-05
random - 002572 :  5.054473876953125e-05
random - 002573 :  1.5944242477416992e-06
random - 002574 :  3.528594970703125e-05
random - 002575 :  1.9232432047526043e-05
random - 002576 :  1.601378122965495e-05
random - 002577 :  3.043810526529948e-05
random - 002578 :  2.3285547892252605e-05
random - 002579 :  3.258387247721354e-05
random - 002580 :  9.218851725260416e-06
random - 002581 :  1.5099843343098958e-06
random - 002582 :  1.2318293253580729e-05
random - 002583 :  3.1948089599609375e-05
random - 002584 :  3.62396240234375e-05
random - 002585 :  2.0345052083333332e-05
random - 002586 :  1.609325408935547e-05
random - 002587 :  4.887580871582031e-06
random - 002588 :  3.266334533691406e-05
random - 002589 :  3.2782554626464844e-06
random - 002590 :  2.181529998779297e-05
random - 002591 :  2.7497609456380207e-05
random - 002592 :  2.1497408548990887e-05
random - 002593 :  3.24249267578125e-05
random - 002594 :  1.0887781778971354e-05
random - 002595 :  1.7484029134114582e-05
random - 002596 :  4.1325887044270836e-05
random - 002597 :  3.715356190999349e-06
random - 002598 :  4.3392181396484375e-05
random - 002599 :  2.2649765014648438e-05
random - 002600 :  1.9073486328125e-05
random - 002601 :  1.5576680501302082e-05
random - 002602 :  1.708666483561198e-05
random - 002603 :  1.2278556823730469e-05
random - 002604 :  1.4424324035644531e-05
random - 002605 :  2.4636586507161457e-05
random - 002606 :  2.5351842244466145e-05
random - 002607 :  4.589557647705078e-06
random - 002608 :  1.7563501993815105e-05
random - 002609 :  3.4968058268229165e-06
random - 002610 :  4.569689432779948e-06
random - 002611 :  6.5962473551432294e-06
random - 002612 :  4.808108011881511e-06
random - 002613 :  1.537799835205078e-05
random - 002614 :  3.1272570292154946e-05
random - 002615 :  3.0279159545898438e-05
random - 002616 :  1.3709068298339844e-05
random - 002617 :  3.719329833984375e-05
random - 002618 :  1.9232432047526043e-05
random - 002619 :  3.139177958170573e-05
random - 002620 :  3.234545389811198e-05
random - 002621 :  1.6391277313232422e-06
random - 002622 :  3.5365422566731772e-06
random - 002623 :  2.948443094889323e-05
random - 002624 :  2.7497609456380207e-05
random - 002625 :  3.3179918924967447e-06
random - 002626 :  1.7960866292317707e-05
random - 002627 :  3.6716461181640625e-05
random - 002628 :  3.3577283223470053e-06
random - 002629 :  2.3365020751953125e-05
random - 002630 :  3.0080477396647137e-05
random - 002631 :  1.6589959462483723e-06
random - 002632 :  4.609425862630208e-06
random - 002633 :  1.7603238423665363e-05
random - 002634 :  5.0067901611328125e-06
random - 002635 :  1.2675921122233072e-05
random - 002636 :  1.7960866292317707e-05
random - 002637 :  4.271666208902995e-06
random - 002638 :  2.6861826578776043e-05
random - 002639 :  2.5033950805664062e-05
random - 002640 :  6.635983784993489e-05
random - 002641 :  5.4637591044108076e-06
random - 002642 :  2.002716064453125e-05
random - 002643 :  1.3510386149088541e-05
random - 002644 :  2.288818359375e-05
random - 002645 :  1.9788742065429688e-05
random - 002646 :  2.6702880859375e-05
random - 002647 :  5.1657358805338544e-06
random - 002648 :  5.515416463216146e-05
random - 002649 :  3.3974647521972656e-06
random - 002650 :  2.761681874593099e-05
random - 002651 :  3.2782554626464844e-06
random - 002652 :  3.3775965372721353e-06
random - 002653 :  2.5987625122070312e-05
random - 002654 :  3.989537556966146e-05
random - 002655 :  1.3589859008789062e-05
random - 002656 :  1.6689300537109375e-05
random - 002657 :  2.6226043701171875e-05
random - 002658 :  3.3855438232421875e-05
random - 002659 :  1.6450881958007812e-05
random - 002660 :  1.1940797170003256e-05
random - 002661 :  4.3551127115885414e-05
random - 002662 :  3.596146901448568e-05
random - 002663 :  3.5762786865234375e-06
random - 002664 :  6.258487701416016e-06
random - 002665 :  2.5908152262369793e-05
random - 002666 :  3.4968058268229165e-06
random - 002667 :  1.7642974853515625e-05
random - 002668 :  2.9285748799641926e-05
random - 002669 :  1.3232231140136719e-05
random - 002670 :  1.3669331868489584e-05
random - 002671 :  3.3855438232421875e-05
random - 002672 :  1.2477238972981771e-05
random - 002673 :  2.7100245157877605e-05
random - 002674 :  3.0120213826497395e-05
random - 002675 :  2.5987625122070312e-05
random - 002676 :  2.4398167928059895e-05
random - 002677 :  2.0503997802734375e-05
random - 002678 :  3.4570693969726562e-06
random - 002679 :  3.32792599995931e-06
random - 002680 :  2.086162567138672e-05
random - 002681 :  5.0266583760579424e-06
random - 002682 :  9.139378865559896e-06
random - 002683 :  1.7136335372924805e-06
random - 002684 :  3.3974647521972656e-06
random - 002685 :  2.666314442952474e-05
random - 002686 :  2.0186106363932293e-05
random - 002687 :  1.2834866841634115e-05
random - 002688 :  3.4769376118977866e-06
random - 002689 :  5.851189295450847e-06
random - 002690 :  3.5762786865234375e-06
random - 002691 :  2.6941299438476562e-05
random - 002692 :  3.09149424235026e-05
random - 002693 :  1.6053517659505207e-05
random - 002694 :  1.4702479044596354e-05
random - 002695 :  5.23527463277181e-06
random - 002696 :  2.8848648071289062e-05
random - 002697 :  3.258387247721354e-06
random - 002698 :  3.131230672200521e-05
random - 002699 :  3.1789143880208336e-05
random - 002700 :  3.3676624298095703e-06
random - 002701 :  3.4769376118977866e-06
random - 002702 :  2.8928120930989582e-05
random - 002703 :  2.483526865641276e-05
random - 002704 :  1.5497207641601562e-05
random - 002705 :  2.7219454447428384e-06
random - 002706 :  8.823970953623453e-06
random - 002707 :  4.947185516357422e-06
random - 002708 :  2.5272369384765625e-05
random - 002709 :  1.6887982686360676e-06
random - 002710 :  1.627206802368164e-05
random - 002711 :  2.2649765014648438e-05
random - 002712 :  1.753369967142741e-06
random - 002713 :  1.3788541158040365e-05
random - 002714 :  5.831321080525716e-06
random - 002715 :  2.4358431498209637e-05
random - 002716 :  1.5656153361002605e-05
random - 002717 :  6.407499313354492e-06
random - 002718 :  1.6848246256510418e-05
random - 002719 :  1.5815099080403645e-05
random - 002720 :  2.010663350423177e-05
random - 002721 :  4.3114026387532554e-05
random - 002722 :  3.3577283223470053e-06
random - 002723 :  2.4159749348958332e-05
random - 002724 :  1.4742215474446615e-05
random - 002725 :  3.4570693969726562e-06
random - 002726 :  2.9404958089192707e-05
random - 002727 :  1.7325083414713543e-05
random - 002728 :  3.437201182047526e-06
random - 002729 :  3.3696492513020836e-05
random - 002730 :  1.2556711832682291e-05
random - 002731 :  1.712640126546224e-05
random - 002732 :  1.9550323486328125e-05
random - 002733 :  3.234545389811198e-05
random - 002734 :  1.4702479044596354e-05
random - 002735 :  2.7219454447428384e-06
random - 002736 :  8.359551429748535e-05
random - 002737 :  2.574920654296875e-05
random - 002738 :  2.662340799967448e-05
random - 002739 :  2.7497609456380207e-05
random - 002740 :  3.4570693969726562e-06
random - 002741 :  2.9842058817545574e-05
random - 002742 :  6.238619486490886e-06
random - 002743 :  1.5974044799804688e-05
random - 002744 :  2.106030782063802e-05
random - 002745 :  1.8278757731119792e-06
random - 002746 :  3.4769376118977866e-06
random - 002747 :  4.192193349202474e-06
random - 002748 :  1.0867913564046225e-05
random - 002749 :  4.74850336710612e-06
random - 002750 :  3.075599670410156e-05
random - 002751 :  3.3974647521972656e-06
random - 002752 :  1.7682711283365887e-05
random - 002753 :  2.1696090698242188e-05
random - 002754 :  1.9709269205729168e-05
random - 002755 :  3.4014383951822914e-05
random - 002756 :  1.529852549235026e-05
random - 002757 :  3.844499588012695e-06
random - 002758 :  1.5417734781901043e-05
random - 002759 :  1.8914540608723957e-05
random - 002760 :  2.3365020751953125e-05
random - 002761 :  2.5272369384765625e-05
random - 002762 :  5.781650543212891e-06
random - 002763 :  2.9404958089192707e-05
random - 002764 :  2.002716064453125e-05
random - 002765 :  4.5100847880045576e-06
random - 002766 :  1.6768773396809895e-05
random - 002767 :  1.815954844156901e-05
random - 002768 :  3.238519032796224e-06
random - 002769 :  4.132588704427083e-06
random - 002770 :  4.657109578450521e-05
random - 002771 :  6.139899293581645e-06
random - 002772 :  2.010663350423177e-05
random - 002773 :  2.288818359375e-05
random - 002774 :  2.4954477945963543e-05
random - 002775 :  2.86102294921875e-05
random - 002776 :  3.981590270996094e-05
random - 002777 :  3.4968058268229165e-06
random - 002778 :  1.0967254638671875e-05
random - 002779 :  1.4464060465494791e-05
random - 002780 :  6.705522537231445e-06
random - 002781 :  1.533826192220052e-05
random - 002782 :  4.2418638865153e-06
random - 002783 :  4.78823979695638e-06
random - 002784 :  2.6424725850423176e-05
random - 002785 :  3.3060709635416664e-05
random - 002786 :  1.7523765563964844e-05
random - 002787 :  2.8093655904134113e-05
random - 002788 :  2.0424524943033855e-05
random - 002789 :  1.6887982686360676e-06
random - 002790 :  1.1960665384928385e-05
random - 002791 :  3.4073988596598306e-06
random - 002792 :  3.5365422566731772e-06
random - 002793 :  2.0543734232584637e-05
random - 002794 :  2.2490819295247395e-05
random - 002795 :  5.672375361124675e-06
random - 002796 :  8.56320063273112e-06
random - 002797 :  1.6530354817708332e-05
random - 002798 :  3.417332967122396e-06
random - 002799 :  1.5735626220703125e-05
random - 002800 :  1.5974044799804688e-05
random - 002801 :  4.887580871582031e-06
random - 002802 :  3.170967102050781e-05
random - 002803 :  2.9861927032470703e-05
random - 002804 :  3.635883331298828e-06
random - 002805 :  3.5365422566731772e-06
random - 002806 :  3.3179918924967447e-06
random - 002807 :  3.09149424235026e-05
random - 002808 :  1.0967254638671875e-05
random - 002809 :  1.4702479044596354e-05
random - 002810 :  3.437201182047526e-06
random - 002811 :  1.045068105061849e-05
random - 002812 :  5.771716435750325e-06
random - 002813 :  1.4583269755045572e-05
random - 002814 :  2.853075663248698e-05
random - 002815 :  2.288818359375e-05
random - 002816 :  2.276897430419922e-05
random - 002817 :  4.490216573079427e-06
random - 002818 :  7.698933283487955e-06
random - 002819 :  1.7881393432617188e-05
random - 002820 :  1.7007191975911457e-05
random - 002821 :  3.4769376118977866e-06
random - 002822 :  4.629294077555339e-06
random - 002823 :  3.3974647521972656e-06
random - 002824 :  1.915295918782552e-05
random - 002825 :  1.5934308369954426e-05
random - 002826 :  3.5643577575683594e-05
random - 002827 :  2.7259190877278645e-05
random - 002828 :  2.4318695068359375e-05
random - 002829 :  4.880130290985107e-06
random - 002830 :  6.039937337239583e-06
random - 002831 :  4.6412150065104164e-05
random - 002832 :  1.593679189682007e-05
random - 002833 :  1.4781951904296875e-05
random - 002834 :  4.1325887044270836e-05
random - 002835 :  1.4464060465494791e-05
random - 002836 :  4.728635152180989e-06
random - 002837 :  3.9577484130859375e-05
random - 002838 :  2.6384989420572918e-05
random - 002839 :  7.748603820800781e-06
random - 002840 :  1.5854835510253906e-05
random - 002841 :  1.5546878178914387e-06
random - 002842 :  2.1656354268391926e-05
random - 002843 :  5.920728047688802e-06
random - 002844 :  2.0484129587809246e-05
random - 002845 :  3.495315710703532e-05
random - 002846 :  5.1975250244140625e-05
random - 002847 :  2.6861826578776043e-05
random - 002848 :  3.5762786865234375e-05
random - 002849 :  4.4345855712890625e-05
random - 002850 :  2.853075663248698e-05
random - 002851 :  4.74850336710612e-06
random - 002852 :  2.002716064453125e-05
random - 002853 :  3.226598103841146e-05
random - 002854 :  4.251797993977865e-05
random - 002855 :  4.5299530029296875e-06
random - 002856 :  3.2782554626464844e-06
random - 002857 :  2.181529998779297e-05
random - 002858 :  2.8967857360839844e-05
random - 002859 :  3.993511199951172e-05
random - 002860 :  2.7179718017578125e-05
random - 002861 :  3.7550926208496094e-06
random - 002862 :  1.4384587605794271e-05
random - 002863 :  2.2093454996744793e-05
random - 002864 :  1.0649363199869791e-05
random - 002865 :  1.5854835510253906e-05
random - 002866 :  1.6371409098307293e-05
random - 002867 :  3.735224405924479e-05
random - 002868 :  2.4398167928059895e-05
random - 002869 :  1.7642974853515625e-05
random - 002870 :  3.043810526529948e-05
random - 002871 :  2.3245811462402344e-06
random - 002872 :  2.8133392333984375e-05
random - 002873 :  2.173582712809245e-05
random - 002874 :  3.516674041748047e-06
random - 002875 :  1.708666483561198e-05
random - 002876 :  5.7220458984375e-06
random - 002877 :  1.6609827677408855e-05
random - 002878 :  4.628052314122518e-06
random - 002879 :  2.26895014444987e-05
random - 002880 :  1.7325083414713543e-05
random - 002881 :  1.017749309539795e-05
random - 002882 :  2.4239222208658855e-05
random - 002883 :  1.2596448262532553e-05
random - 002884 :  5.533297856648763e-06
random - 002885 :  3.3775965372721353e-06
random - 002886 :  4.708766937255859e-06
random - 002887 :  3.3775965372721353e-06
random - 002888 :  1.9868214925130207e-05
random - 002889 :  2.745787302652995e-05
random - 002890 :  1.7444292704264324e-05
random - 002891 :  3.17990779876709e-05
random - 002892 :  3.727277119954427e-05
random - 002893 :  1.8715858459472656e-05
random - 002894 :  9.176631768544516e-06
random - 002895 :  1.7881393432617188e-05
random - 002896 :  1.7523765563964844e-05
random - 002897 :  1.6450881958007812e-05
random - 002898 :  3.3775965372721353e-06
random - 002899 :  3.4968058268229165e-06
random - 002900 :  1.1252860228220621e-05
random - 002901 :  8.58306884765625e-06
random - 002902 :  3.544489542643229e-05
random - 002903 :  3.556410471598307e-06
random - 002904 :  1.8358230590820312e-05
random - 002905 :  3.2683213551839194e-06
random - 002906 :  6.4373016357421875e-06
random - 002907 :  2.6941299438476562e-05
random - 002908 :  3.4968058268229165e-06
random - 002909 :  1.3947486877441406e-05
random - 002910 :  1.724561055501302e-05
random - 002911 :  1.4225641886393229e-05
random - 002912 :  1.6371409098307293e-05
random - 002913 :  1.4662742614746094e-05
random - 002914 :  1.3629595438639322e-05
random - 002915 :  4.907449086507161e-06
random - 002916 :  2.185503641764323e-05
random - 002917 :  1.7722447713216145e-05
random - 002918 :  1.1920928955078125e-05
random - 002919 :  9.586413701375326e-06
random - 002920 :  6.109476089477539e-06
random - 002921 :  9.318192799886068e-06
random - 002922 :  2.1457672119140625e-06
random - 002923 :  1.8835067749023438e-05
random - 002924 :  2.276897430419922e-05
random - 002925 :  1.9232432047526043e-05
random - 002926 :  1.9311904907226562e-05
random - 002927 :  4.738569259643555e-06
random - 002928 :  2.761681874593099e-05
random - 002929 :  3.361701965332031e-05
random - 002930 :  1.8358230590820312e-05
random - 002931 :  2.1576881408691406e-05
random - 002932 :  1.9431114196777344e-05
random - 002933 :  2.7974446614583332e-05
random - 002934 :  3.437201182047526e-06
random - 002935 :  4.390875498453776e-06
random - 002936 :  4.180272420247396e-05
random - 002937 :  1.33514404296875e-05
random - 002938 :  2.0384788513183594e-05
random - 002939 :  4.1484832763671875e-05
random - 002940 :  1.2000401814778646e-05
random - 002941 :  1.9311904907226562e-05
random - 002942 :  3.596146901448568e-06
random - 002943 :  1.5735626220703125e-05
random - 002944 :  1.9470850626627605e-05
random - 002945 :  5.652507146199544e-06
random - 002946 :  3.85443369547526e-05
random - 002947 :  4.470348358154297e-06
random - 002948 :  2.463658650716146e-06
random - 002949 :  1.8676122029622395e-05
random - 002950 :  3.596146901448568e-06
random - 002951 :  2.090136210123698e-05
random - 002952 :  1.724561055501302e-05
random - 002953 :  1.4901161193847656e-06
random - 002954 :  1.1056661605834961e-05
random - 002955 :  6.814797719319661e-06
random - 002956 :  2.3384888966878254e-05
random - 002957 :  3.6756197611490884e-06
random - 002958 :  7.132689158121745e-06
random - 002959 :  1.8437703450520832e-05
random - 002960 :  2.300739288330078e-05
random - 002961 :  4.728635152180989e-06
random - 002962 :  3.6716461181640625e-05
random - 002963 :  2.5431315104166668e-05
random - 002964 :  3.049770991007487e-06
random - 002965 :  4.808108011881511e-06
random - 002966 :  3.989537556966146e-05
random - 002967 :  2.0503997802734375e-05
random - 002968 :  3.6716461181640625e-05
random - 002969 :  3.735224405924479e-06
random - 002970 :  2.392133076985677e-05
random - 002971 :  4.5299530029296875e-06
random - 002972 :  2.1457672119140625e-05
random - 002973 :  1.9550323486328125e-05
random - 002974 :  1.8278757731119793e-05
random - 002975 :  1.6609827677408855e-05
random - 002976 :  3.4570693969726562e-06
random - 002977 :  4.470348358154297e-06
random - 002978 :  1.8795331319173176e-05
random - 002979 :  5.9604644775390625e-06
random - 002980 :  4.649162292480469e-06
random - 002981 :  3.6557515462239585e-06
random - 002982 :  2.6305516560872395e-05
random - 002983 :  1.613299051920573e-05
random - 002984 :  2.5987625122070312e-05
random - 002985 :  3.556410471598307e-06
random - 002986 :  4.669030507405599e-06
random - 002987 :  5.841255187988281e-06
random - 002988 :  1.811981201171875e-05
random - 002989 :  2.7934710184733074e-05
random - 002990 :  3.4968058268229165e-06
random - 002991 :  1.804033915201823e-05
random - 002992 :  1.4623006184895834e-05
random - 002993 :  1.52587890625e-05
random - 002994 :  3.1987826029459634e-06
random - 002995 :  1.2079874674479166e-05
random - 002996 :  2.3563702901204426e-05
random - 002997 :  5.0226847330729164e-05
random - 002998 :  2.8371810913085938e-05
random - 002999 :  1.6927719116210938e-05
random - 003000 :  1.7960866292317707e-05
random - 003001 :  1.3033548990885416e-05
random - 003002 :  2.8212865193684895e-05
random - 003003 :  4.479661583900452e-06
random - 003004 :  2.7100245157877605e-05
random - 003005 :  1.4503796895345053e-05
random - 003006 :  1.1642773946126303e-05
random - 003007 :  2.7815500895182293e-05
random - 003008 :  1.7325083414713543e-05
random - 003009 :  1.8755594889322918e-05
random - 003010 :  5.25514284769694e-06
random - 003011 :  1.3073285420735678e-05
random - 003012 :  2.3365020751953125e-05
random - 003013 :  4.887580871582031e-06
random - 003014 :  2.1576881408691406e-05
random - 003015 :  1.621246337890625e-05
random - 003016 :  2.773602803548177e-05
random - 003017 :  1.1146068572998047e-05
random - 003018 :  4.784266153971354e-05
random - 003019 :  4.192193349202474e-06
random - 003020 :  4.390875498453776e-06
random - 003021 :  3.286202748616537e-05
random - 003022 :  4.76837158203125e-06
random - 003023 :  6.389617919921875e-05
random - 003024 :  1.0410944620768229e-05
random - 003025 :  4.744529724121094e-05
random - 003026 :  3.3577283223470053e-06
random - 003027 :  2.8928120930989582e-05
random - 003028 :  1.3748804728190104e-05
random - 003029 :  2.8173128763834637e-05
random - 003030 :  2.1219253540039062e-05
random - 003031 :  1.4901161193847656e-05
random - 003032 :  1.3550122578938803e-05
random - 003033 :  4.351139068603516e-06
random - 003034 :  1.9629796346028645e-05
random - 003035 :  5.6425730387369794e-06
random - 003036 :  3.596146901448568e-06
random - 003037 :  3.286202748616537e-05
random - 003038 :  1.7484029134114583e-06
random - 003039 :  3.47296396891276e-05
random - 003040 :  1.0828177134195963e-05
random - 003041 :  2.280871073404948e-05
random - 003042 :  4.1425228118896484e-06
random - 003043 :  2.3484230041503906e-05
random - 003044 :  2.165635426839193e-06
random - 003045 :  9.993712107340494e-06
random - 003046 :  2.1537144978841145e-05
random - 003047 :  5.356470743815104e-05
random - 003048 :  3.3775965372721353e-06
random - 003049 :  5.9604644775390625e-05
random - 003050 :  1.2556711832682291e-05
random - 003051 :  2.7894973754882812e-05
random - 003052 :  2.8411547342936197e-06
random - 003053 :  1.5974044799804688e-05
random - 003054 :  4.2279561360677086e-05
random - 003055 :  2.3285547892252605e-05
random - 003056 :  2.090136210123698e-05
random - 003057 :  2.4278958638509113e-05
random - 003058 :  1.6589959462483723e-06
random - 003059 :  1.8278757731119793e-05
random - 003060 :  1.8795331319173176e-05
random - 003061 :  2.471605936686198e-05
random - 003062 :  4.3710072835286456e-06
random - 003063 :  1.8437703450520832e-05
random - 003064 :  1.3470649719238281e-05
random - 003065 :  1.633167266845703e-05
random - 003066 :  2.9921531677246094e-05
random - 003067 :  5.3246815999348956e-06
random - 003068 :  1.5894571940104168e-05
random - 003069 :  2.3682912190755207e-05
random - 003070 :  2.7974446614583332e-05
random - 003071 :  2.7219454447428387e-05
random - 003072 :  1.6530354817708332e-05
random - 003073 :  1.4861424763997396e-05
random - 003074 :  3.4769376118977866e-06
random - 003075 :  1.4980634053548178e-05
random - 003076 :  2.7378400166829426e-05
random - 003077 :  2.7179718017578125e-05
random - 003078 :  5.493561426798503e-06
random - 003079 :  1.2795130411783854e-05
random - 003080 :  4.808108011881511e-06
random - 003081 :  2.5431315104166668e-05
random - 003082 :  5.046526590983073e-06
random - 003083 :  3.405412038167318e-05
random - 003084 :  1.3589859008789062e-05
random - 003085 :  3.2981236775716147e-06
random - 003086 :  2.777576446533203e-05
random - 003087 :  3.4570693969726562e-06
random - 003088 :  5.861123402913411e-06
random - 003089 :  3.5365422566731772e-06
random - 003090 :  2.1298726399739582e-05
random - 003091 :  4.947185516357422e-06
random - 003092 :  3.923972447713216e-06
random - 003093 :  1.8397967020670574e-05
random - 003094 :  2.9126803080240887e-05
random - 003095 :  1.3271967569986979e-05
random - 003096 :  3.437201182047526e-06
random - 003097 :  1.3748804728190104e-05
random - 003098 :  2.30868657430013e-05
random - 003099 :  1.2795130411783854e-05
random - 003100 :  1.9629796346028645e-05
random - 003101 :  3.635883331298828e-06
random - 003102 :  6.771087646484375e-05
random - 003103 :  3.250439961751302e-05
random - 003104 :  8.940696716308594e-06
random - 003105 :  2.7259190877278645e-05
random - 003106 :  3.4769376118977866e-06
random - 003107 :  2.956390380859375e-05
random - 003108 :  1.2079874674479166e-05
random - 003109 :  3.079573313395182e-06
random - 003110 :  4.693865776062012e-06
random - 003111 :  3.679593404134115e-05
random - 003112 :  2.280871073404948e-05
random - 003113 :  1.3192494710286459e-05
random - 003114 :  2.0503997802734375e-05
random - 003115 :  4.9908955891927086e-05
random - 003116 :  2.3891528447469077e-06
random - 003117 :  1.9788742065429688e-05
random - 003118 :  2.2093454996744793e-05
random - 003119 :  2.094109853108724e-05
random - 003120 :  1.8914540608723957e-05
random - 003121 :  1.533826192220052e-05
random - 003122 :  1.2993812561035156e-05
random - 003123 :  3.556410471598307e-06
random - 003124 :  1.629193623860677e-05
random - 003125 :  1.6391277313232422e-06
random - 003126 :  5.175669987996419e-06
random - 003127 :  4.5994917551676435e-06
random - 003128 :  2.9007593790690105e-05
random - 003129 :  1.2159347534179688e-05
random - 003130 :  2.65041987101237e-05
random - 003131 :  2.757708231608073e-05
random - 003132 :  3.6557515462239585e-06
random - 003133 :  1.915295918782552e-05
random - 003134 :  2.173582712809245e-05
random - 003135 :  3.3775965372721353e-06
random - 003136 :  4.0531158447265625e-05
random - 003137 :  5.453824996948242e-06
random - 003138 :  3.250439961751302e-05
random - 003139 :  1.5944242477416992e-06
random - 003140 :  5.304813385009766e-06
random - 003141 :  1.1603037516276041e-05
random - 003142 :  3.3179918924967447e-06
random - 003143 :  2.6543935139973957e-05
random - 003144 :  1.5993913014729817e-06
random - 003145 :  1.7007191975911457e-05
random - 003146 :  5.761782328287761e-06
random - 003147 :  1.899401346842448e-05
random - 003148 :  2.9881795247395832e-05
random - 003149 :  2.2729237874348957e-05
random - 003150 :  1.5576680501302082e-05
random - 003151 :  1.5775362650553387e-05
random - 003152 :  1.3947486877441406e-05
random - 003153 :  3.3775965372721353e-06
random - 003154 :  3.238519032796224e-06
random - 003155 :  3.5762786865234375e-06
random - 003156 :  3.0835469563802086e-05
random - 003157 :  3.5921732584635414e-05
random - 003158 :  1.1444091796875e-05
random - 003159 :  1.5854835510253906e-05
random - 003160 :  2.3682912190755207e-05
random - 003161 :  1.8517176310221355e-05
random - 003162 :  4.6888987223307294e-06
random - 003163 :  5.622704823811849e-06
random - 003164 :  1.2993812561035156e-05
random - 003165 :  7.3909759521484375e-06
random - 003166 :  1.8596649169921875e-05
random - 003167 :  4.678964614868164e-06
random - 003168 :  1.4861424763997396e-05
random - 003169 :  8.83340835571289e-05
random - 003170 :  2.3444493611653645e-05
random - 003171 :  1.6848246256510418e-05
random - 003172 :  3.3179918924967447e-06
random - 003173 :  3.337860107421875e-06
random - 003174 :  2.9246012369791668e-05
random - 003175 :  3.3974647521972656e-05
random - 003176 :  1.895427703857422e-05
random - 003177 :  2.7139981587727863e-05
random - 003178 :  1.601378122965495e-05
random - 003179 :  2.0305315653483074e-05
random - 003180 :  3.3775965372721353e-06
random - 003181 :  2.1378199259440105e-05
random - 003182 :  9.228785832722982e-06
random - 003183 :  3.437201182047526e-06
random - 003184 :  1.1801719665527344e-05
random - 003185 :  2.2570292154947918e-05
random - 003186 :  2.2570292154947918e-05
random - 003187 :  2.5351842244466145e-05
random - 003188 :  3.258387247721354e-06
random - 003189 :  1.9292036692301433e-05
random - 003190 :  1.8397967020670574e-05
random - 003191 :  2.392133076985677e-05
random - 003192 :  3.163019816080729e-05
random - 003193 :  2.0464261372884113e-05
random - 003194 :  3.5762786865234375e-06
random - 003195 :  3.556410471598307e-06
random - 003196 :  1.3192494710286459e-05
random - 003197 :  1.9550323486328125e-05
random - 003198 :  1.8358230590820312e-05
random - 003199 :  2.662340799967448e-05
random - 003200 :  2.7418136596679688e-05
random - 003201 :  3.321965535481771e-05
random - 003202 :  2.276897430419922e-05
